doc_id,label_name,text
doc_004899,World,"Russian Ministries Start Agreeing to Kyoto Approval. MOSCOW (Reuters) - At least one Russian ministry has signed  letters agreeing to Moscow's approval of the Kyoto Protocol, a  spokesman said Thursday, in what could be a final step in the  lengthy tussle to bring the global pact into force."
doc_002085,World,"More than 2,000 people killed in Fallujah : Iraqi official. More than 2,000 people were killed so far in the flashpoint city of Fallujah, an Iraqi senior security official said Thursday.  quot;More than 2,058 were killed and more than 1,600"
doc_002509,Sports,"Roundup: Austin wins Buick title in playoff. Woody Austin is finally getting a grip on his nerves, and it is starting to pay off. Austin calmly made a 6-foot birdie putt on the first playoff hole yesterday"
doc_003623,Business,Fidelity closing fund to new investors. Fidelity Investments will close its fast-growing  $17.8 billion Diversified International fund to new purchasers at the close of business Oct. 25.
doc_004694,Sci/Tech,"Frances May Delay Shuttle Flights. CAPE CANAVERAL, Fla. -- No storm in history has done more damage to the Kennedy Space Center than Hurricane Frances did. Officials at the Florida facility said the storm tore about 1,000 exterior panels from the Vehicle Assembly Building."
doc_005055,Sci/Tech,"2 Companies to Make Gear for Phoning Over Internet. Linksys and Netgear, providers of home networking equipment, are expected to announce that they are entering the business of making gear used to place telephone calls over the Internet."
doc_001645,Sci/Tech,Ex-Palm CEO Yankowski to head Majesco. Carl Yankowski replaces Jesse Sutton as CEO of the game publisher.
doc_003815,Sci/Tech,"Shuttle missions could be reduced. NASA confirmed Friday that space shuttle missions will resume as early as May, but agency officials said they will study how to cut future missions that would hasten the spacecraft #39;s retirement."
doc_005346,Business,Oil Steady as Winter Worries Stem Decline. LONDON (Reuters) - Oil prices held steady on Thursday as  concern over lean heating fuel supplies in the United States  and Europe ahead of winter stemmed falls of nearly  $10 since  late October.
doc_000750,Business,"GM to cut jobs in Europe. Automaker, unions agree to eliminate up to 12,000 workers to curb losses and save  $665 million a year. By Ed Garsten / The Detroit News."
doc_001161,Sci/Tech,"DS Dead Pixels Issue. If you got a Nintendo DS, you may have been one of the unlucky few to have gotten systems with a  quot;dead pixel. quot; This dead pixel is a tiny dot on the screen that is stuck on one color and never changes."
doc_004001,Sports,"<p>Breaking: markets react to <b>Fed decision</b>.</p> National League Playoff Game Summary - Atlanta at Houston. Houston, TX (Sports Network) - JD Drew singled home Rafael Furcal with the go-ahead run in the top of the ninth and John Smoltz pitched out of a jam in the bottom of the inning, as the Atlanta Braves forced a decisive fifth game of the National League"
doc_002074,Business,"First Criminal Trial on Enron to Begin Today. As the first criminal trial stemming from the financial deals at Enron opens, it will be notable as much for who is not among the six defendants as who is."
doc_000277,Sports,EAGLES TAKE OFF AT LAST. PALACE #39;S leading goal-scorer Andy Johnson was jubilant last night after giving the Eagles Premiership lift-off. The Selhurst Park forward drew first blood eight minutes after half-time with his fifth league goal of the season.
doc_004254,World,"British Muslim Charged With Inciting To Kill Jews. A Muslim leader in the United Kingdom, Abu Hamza Al-Masri, was charged in a British court yesterday with a variety of crimes, including 10 counts of soliciting murder, specifically, of Jews and other non-Muslims, as well as racist incitement and terrorism"
doc_001146,Sports,"No predicting a men #39;s winner. Picking the men #39;s winner of the US Open, which will begin today in Flushing Meadows, NY, is no sure thing, based on what happened at the year #39;s two previous Grand Slam events. Это предложение на русском языке."
doc_000294,Sci/Tech,"Auction for Shares in Google's IPO May End. Google Inc.'s initial public offering took a major step forward as the company notified investors that Tuesday may be their last chance to submit, withdraw or change bids in the unusual  $3 billion electronic auction for stock in the Internet giant. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""  color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
doc_000977,Sports,"Star British rower Matthew Pinsent retires after four Olympic gold. HENLEY-ON-THAMES, England (CP) - British rower Matthew Pinsent is passing up a chance for a record-equalling fifth Olympic gold medal."
doc_004355,Business,"WTO close to action against US. BRUSSELS The World Trade Organization is expected to approve on Friday the imposition of trade sanctions worth  $150 million on the United States by the European Union, Japan, Canada and others after a legal issue was resolved Thursday."
doc_001761,Sports,Donald delight at call up. Luke Donald has expressed his delight at being named as one of captain Bernhard Langer #39;s wildcards for the European Ryder Cup team.
doc_003018,Sports,"Coach Hawkins the ringmaster of Boise #39;s biggest show. BOISE, Idaho - It #39;s all a little funky. In a city where a cosmopolitan feel meets Jeeps and jean jackets, the football coach is reclining comfortably in his office outside the football stadium, the one with"
doc_001168,Business,
doc_003517,World,"US warns rebels to curb attacks in Darfur. The United States is increasingly worried about attacks by rebel groups in Darfur even as Sudan seems to be reining in militias on the other side of the conflict, a senior US official said on Friday."
doc_002314,Sci/Tech,Extortionists hit US credit card firm. A US credit card processing firm has been hit by intermittend and large-scale distributed denial-of-service attacks that have disrupted services.
doc_003324,Sports,"No Jazz in Russia. New York, NY (Sports Network) - The NBA has decided to postpone the pre-season game the Utah Jazz were scheduled to play in Russia because of security concerns."
doc_003545,World,"Australian opposition leader hospitalised with pancreatitis. CANBERRA : Australian opposition leader Mark Latham is in hospital with an inflamed pancreas, his office said."
doc_004659,Sci/Tech,"Internet Emerges As Potent Terrorist Tool (AP). AP - The images coming out of the latest hostage crisis in Iraq  #151; capped by dramatic video of British captive Kenneth Bigley begging for his life  #151; have transfixed Britons, left governments looking helpless, and revived a classic dilemma about whether to negotiate with terrorists."
doc_001369,Business,S.E.C. Says Fannie Mae Violated Accounting Rules. The Securities and Exchange Commission has ordered Fannie Mae to restate its earnings for the last four years after concluding that it had violated accounting rules.
doc_004843,Business,"'Prevention' bill could trigger a flood of faxes. A bill moving through Congress designed to clarify rules for advertising via fax machines could expose consumers to a flood of unwanted solicitations, according to consumer groups and activists battling against junk faxes."
doc_000904,Sci/Tech,"Steel yourself for  #39;Grand Theft Auto #39;. quot;Grand Theft Auto: San Andreas quot; revved into stores last week, promising its millions of fans another round of electronic mayhem."
doc_004163,Sci/Tech,"Microsoft tests MSN Messenger 7.0. A select group of testers next week will get an early look at MSN Messenger 7.0, the next version of Microsoft #39;s popular instant messaging client."
doc_002585,Sports,"Ferdinand can benefit from winds of change. The gale that engulfed England #39;s footballers against Azerbaijan in Baku on Wednesday night would have had ominous significance in the times of Samuel Pepys, when a superstitious populace believed"
doc_005068,Business,Dollar Weakens Against Euro But Off Lows. NEW YORK (Reuters) - The dollar was weaker against the euro  on Tuesday but above record lows reached after remarks by  European Central Bank chief Jean-Claude Trichet suggested the  ECB was unlikely to intervene to stem the euro's rise.
doc_004913,Business,"Cadbury Says Annual Results to Be at Low End of Range (Update3). Cadbury Schweppes Plc, the maker of 7Up and Dr Pepper, said 2004 earnings will be at the low end of forecasts as demand in the US and Europe stagnates, days after Coca-Cola Co."
doc_001314,Sci/Tech,"Gamer buys  $26,500 virtual land. A gamer spends  $26,500 on a virtual island that exists only in a PC role-playing game."
doc_004085,Sports,"Pacers #39; Foster Activated From Injured List. Indianapolis, IN -- Indiana Pacers center Jeff Foster was activated from the injured list Tuesday. He had missed the first 17 games of the season after undergoing hip surgery in October."
doc_003915,Sports,Red Sox' Anguish and Yankees' Mystique and Aura Dissolve in Game 7. With a barrage of four home runs the Boston Red Sox eliminated the Yankees with a 10-3 victory in Game 7 of the A.L.C.S. at Yankee Stadium.
doc_001726,Sports,"Falcons Sign Crumpler to Contract Extension. FLOWERY BRANCH, Ga. (Sports Network) - The Atlanta Falcons  Monday signed Pro Bowl tight end Alge Crumpler to a six-year  contract extension."
doc_002357,Sci/Tech,IBM puts faith in smart tags. IBM plans to announce that it will invest  $US250 million ( $350million) over five years and employ 1000 people in a new business unit to support products and services related to sensor networks and radio identification tags.
doc_004874,Business,"Charter Sets Phone Service Deal. Striving to keep pace with crossover-minded rivals, cable operator Charter Communications (CHTR:Nasdaq - news - research) hammered out phone-service arrangements with two big carriers and a consultant."
doc_005372,Business,"Stocks Knocked Lower on Drug Sector, Oil. NEW YORK (Reuters) - U.S. stocks closed lower on Friday  amid heavy trading volume, as a slew of negative reports from  top drug makers and a more than  $2 a barrel increase in oil  prices weighed on the market."
doc_005262,World,"Domestic Issues on The Front Burner. President Bush has turned his attention to domestic policy, seeking to leave historic stamps on the graduated tax code, the health care system and Social Security, all hallmarks of Democratic rule."
doc_004841,Sports,Coulthard eyes Williams. DAVID COULTHARD has thrown his hat in the ring to fill Jenson Buttons void at Williams. Williams had expected Button to partner Mark Webber next season but were left looking for a new driver after Formula
doc_005054,Sci/Tech,"IBM, AMD Work to Shrink Chips. Extended collaboration could result in chips built on 32-nanometer technology."
doc_004430,Business,How They Would Fix It. Bush and Kerry both talk about providing health care for the uninsured. Here's how they would do it
doc_004654,World,"UN council mulls Sudan resolution, US to speak on genocide. UNITED NATIONS : The UN Security Council was to discuss a new US draft resolution aimed at tightening the pressure on Sudan over the crisis in Darfur, including possible sanctions on its oil sector."
doc_001397,Business,"Update 12: Judge Won #39;t Block United Pension Plans. A federal bankruptcy judge approved United Airlines #39; amended financing plan Friday, rejecting union arguments that United didn #39;t try hard enough to come up with an alternative that would continue company contributions to employee pension funds."
doc_001244,Sci/Tech,Hitachi Drives Consumer Storage. Hitachi Global Storage Technologies is launching a new line of 1.8-inch Travelstar C4K60 hard drives. The new drives will feature high-density 30GB platters and ZIF (zero insertion force) connectors for use
doc_000833,Sports,U.S. Basketball Team Loses to Puerto Rico. ATHENS (Reuters) - The United States lost their first  basketball match at the Olympics since 1988 on Sunday when  Puerto Rico gave them a shock 92-73 trouncing.
doc_000149,World,"Iran Will Likely Freeze Nuke Enrichment-Official. A senior Iranian official said on Thursday he was optimistic Iran would halt its uranium enrichment program as Europe demands, in a move aimed"
doc_003647,Sci/Tech,SMIC to challenge latest TSMC infringement claims. Semiconductor Manufacturing International Corp. (SMIC) said Wednesday it will defend itself against the latest allegations of patent infringement and trade secret misappropriation
doc_002348,World,"Chavez Pushes Anti-Terrorism Plan After Bomb Attack. CARACAS, Venezuela (Reuters) - Venezuela's President Hugo  Chavez pressed for a new anti-terrorism proposal on Saturday  after a car bomb killed a top state prosecutor investigating  opponents accused of backing a 2002 coup against him."
doc_004996,Sci/Tech,"Telecoms Tie-Up. Mobile phone group mmO2 and giant Japanese telecoms giant NTT DoCoMo joined forces to launch the i-mode internet service in the UK, Germany and Ireland."
doc_000184,World,"Hong Kong pro-Beijing politicians accuse opponents of misleading public over sex scandal. Human rights activists on Wednesday condemned the detention of a Hong Kong pro-democracy politician for allegedly having sex with a prostitute, and his sentencing without trial to six months of  quot;re-education through labor. quot; ..."
doc_000887,Business,"Sears Shares Soar as Vornado Boosts Stake. NEW YORK (Reuters) - Sears, Roebuck   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=S.N target=/stocks/quickinfo/fullquote""&gt;S.N&lt;/A&gt; shares  jumped as much as 25 percent on Friday after real estate  company Vornado Realty Trust &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=VNO.N target=/stocks/quickinfo/fullquote""&gt;VNO.N&lt;/A&gt; said it raised its stake  in the retailer, a step that could lead Sears convert some of  its real estate assets into cash."
doc_000920,Sci/Tech,"Web sites agree to be accessible to blind. In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired. Это предложение на русском языке."
doc_001487,Sci/Tech,Shareholders Let Bonuses Stand. Computer Associates International #39;s shareholders defeated a proposal yesterday that could have forced senior executives to give back performance-based bonuses.
doc_002926,Business,"Snow Says Strong Dollar #39; Is in America #39;s Interest #39; (Update4). The US supports a strong dollar, #39; #39; Treasury Secretary John Snow said, making his first remarks on the currency since George W. Bush was re-elected president on Nov. 2. We support"
doc_003634,Sports,"Wounded Rice leaves field empty. OAKLAND -- -- Having lost a measure of his hard-earned identity, Jerry Rice resorted to one of the oldest tricks in the book of vanity."
doc_005028,Sci/Tech,"<div class='article'>Full story <a href='#'>here</a></div> Briefly: HP to sell Voltaire's InfiniBand switch. roundup Plus: PC shipments up, but revenue less so, study says...BEA mobilizes corporate data...Web services outfits merge...Microsoft sets holiday Xbox bundle...PalmSource settles Digeo patent suit."
doc_005725,Sci/Tech,"Is Microsoft #39;s media center ready for prime time?. The traveling  #39; #39;Windows on Wheels quot; exhibition, parked at dusk outside the Micro Center electronics palace on Memorial Drive, is jam-packed with"
doc_000672,Sports,"Dream Team Beaten by Argentina 89-81. ATHENS, Greece Aug. 27, 2004 - The US men #39;s basketball team will go home from the Olympics without a gold medal for the first time since it began using NBA players after the Americans were beaten soundly by Argentina 89-81 in the semifinals Friday."
doc_001908,World,Israel's   Sharon   Accuses   Far-Right   of   Inciting   War   (Reuters).   Reuters   -   Israeli   Prime   Minister   Ariel   Sharon   accused   far-rightists   on   Sunday   of   trying   to   incite   civil   war   over   his   plan   to   withdraw   from   the   occupied   Gaza   Strip   and   called   for   measures   to   curb   such   groups.
doc_002108,Sports,Alabama Notebook. TUSCALOOSA - Alabama head coach Mike Shula received a heavy dose of criticism earlier this season for choosing to punt on fourth-and-short in a loss to Arkansas.
doc_002035,World,"Ivory Coast to Pull Back Its Forces. ABIDJAN, Ivory Coast - Ivory Coast forces will immediately pull back from front lines, the presidential spokesman said Sunday, after a day of clashes with French peacekeepers that left the West African nation #39;s air force in shreds."
doc_002231,Business,Apple Computer Rises After Net More Than Doubles on IPod Sales. Apple Computer Inc. shares rose as much as 6.5 percent after the company said fourth-quarter net income more than doubled on surging demand for iPods and forecast profit and sales this quarter that will beat analysts #39; estimates.
doc_000264,World,"Mortars Mark Opening of Iraqi Political Conference. BAGHDAD (Reuters) - Insurgents fired mortars at a meeting  where Iraqi leaders met to pick an interim national assembly  Sunday, killing at least two people in a grim reminder of the  country's tortured path toward democracy."
doc_003299,Business,
doc_002504,Sports,"Stewart geared up for Dover. Tony Stewart knows his way around Dover and will attack the 1-mile speedway in today #39;s MBNA America 400 like a man with nothing to lose -- because, well, he has nothing to lose."
doc_005418,Sports,"Tonight on TV. MISSOURI (1-0) VS. TROY STATE (1-0) When, where: Tonight, 7, at Troy, Ala. TV: ESPN2 AP ranking: Missouri is No. 19 The line: Missouri by 10 1/2 Last meeting: 2002, Missouri won, 44-7 What to watch: Missouri QB Brad Smith completed 14 of 22 passes for 233 yards, threw three TD passes and ran for a 34-yard score in a ..."
doc_001411,Sports,"Mitchell downplays Carter's request. Vince Carter wants out of Toronto, but new Raptors coach Sam Mitchell doesn't think it will be an issue when training camp opens next week.  quot;I don't even think it's going to become a distraction, quot; Mitchell said. Carter has asked for a trade, but Mitchell hopes the All-Star guard will change his mind when he reports.  quot;Vince has had some ..."
doc_005652,Business,"Hollinger Inc to file accounts soon. FALLEN Press baron Lord Black #39;s Canadian holding company Hollinger Inc will present its long-awaited 2003 accounts in the next few weeks, followed by interim statements for the first three quarters of 2004. The companyÃ¢â‚¬â„¢s profits rose"
doc_003030,Business,"Judge Blocks RIAA Mass Suits. The music industry's tactic of mass file-sharing lawsuits is improper, a California judge rules. Also: Japanese scientists work on holographic phones....  Microsoft's antitrust case delayed but not over   hellip;. and more."
doc_000209,Sports,Rapids lose two players in MLS expansion draft. Colorado Rapids defenders Antonio de la Torre and Jeff Stewart were selected by CD Chivas USA in the MLS expansion draft on Friday.
doc_005678,World,"Sharon says Tel Aviv blast proves no change in Palestinian &lt;b&gt;...&lt;/b&gt;. JERUSALEM, Nov 1 (AFP) - Israeli Prime Minister Ariel Sharon said Monday #39;s suicide bombing in Tel Aviv which killed three Israelis proved there had been no change in the Palestinian leadership despite the absence of its ailing leader Yasser Arafat, army"
doc_002250,Sci/Tech,Sweet Revenge May be a Hard-Wired Reward. Scientists have discovered that the sweetness of revenge may have a neurological basis. A Swiss brain imaging study shows that punishing people when they behave unfairly
doc_002395,World,"Palestinians Choose Presidential Candidates. RAMALLAH, West Bank (Reuters) - Palestinian officials on  Saturday began registering candidates for an election to  replace Yasser Arafat as officials warned the vote may be  delayed unless Israel halted military activities."
doc_005452,Business,"New ALH bid tipped. AFTER almost three months of inaction, investors are betting Australian Leisure  amp; Hospitality is finally in play after private equity group Newbridge trumped rival bidder Bruandwo #39;s offer."
doc_001500,Sports,Warner named Giants #39; starter. New York Giants Coach Tom Coughlin Sunday named Kurt Warner the team #39;s starting quarterback for the season opener at Philadelphia Sept.
doc_002291,Business,Auto Makers Sue to Block New California Emission Rule. DALLAS -- Auto makers filed suit Tuesday to block California from forcing the companies to make cars and trucks that emit lower levels of global-warming gases.
doc_001084,Sci/Tech,Mladin notches seventh Superbike win. AUSTRALIAN Mat Mladin claimed his seventh win of the season today in the opening race of the US Superbike Championship double-header in Georgia.
doc_001267,Business,Many Delta Pilots Plan to Retire Next Month. he pilots #39; union at Delta Air Lines said last night that an  quot;unusually high quot; number of pilots planned to retire early in October because of concerns about the airline #39;s deteriorating financial situation.
doc_001109,Sci/Tech,Nvidia to work on PlayStation 3 chip. Graphics chip leader Nvidia announced Tuesday that it is working with Sony to develop the graphics processor for the next version of Sony #39;s PlayStation video game console.
doc_003547,Sci/Tech,NASA: Fixing Shuttle Fleet Could Top  #36;2B (AP). AP - NASA administrator Sean O'Keefe said Wednesday the cost of fixing all the problems with the space shuttle fleet could top  #36;2.2 billion  #151; double the estimated price tag given to Congress a year ago.
doc_002749,Business,California Regulator Is Suing Four Insurers and a Broker It Says Received Kickbacks. The California insurance commissioner said on Wednesday night that the broker had agreed to cooperate in developing a case against the insurers.
doc_003454,Business,Immucor CEO subject of Italian criminal probe. Norcross-based Immucor Inc. said Tuesday that its Italian subsidiary and its chief executive officer are the subject of a criminal investigation in Italy concerning alleged improper cash payments to a physician.
doc_004591,Business,
doc_002882,Sci/Tech,"SanDisk pushes faster, bigger flash cards. Flash memory company SanDisk is offering a one-two punch with new CF, Memory Stick, and SD cards offering greater speed and capacity."
doc_003437,World,US to Question China About Bush Comment. WASHINGTON - The State Department will ask the Chinese government about comments by a former senior Chinese official who accused President Bush of trying to  quot;rule over the whole world.
doc_003322,World,"Japan presses Pyongyang on six-party nuclear talks. Japan urged North Korea on yesterday to return to six-way talks on the North #39;s nuclear weapons program in a third day of meetings focusing on the fate of missing Japanese citizens kidnapped by Northern spies, Japanese officials said."
doc_003966,Sports,"Spurs overcome sloppy effort to top Bulls. With his mother living in France, and his father, brothers and grandparents living in Chicago, Tony Parker doesn #39;t get to play in front of his family that often."
doc_000809,Sci/Tech,"Beta Search Engine iZito Supports Human Search Behavior. Beta Search Engine iZito Supports Human Search Behavior  iZito has launched a new meta-search engine that makes searching on the Internet easier and quicker. iZito has developed a ""rich user interface"" (RUI) which searchers can use to organize, adjust and even 'park' search results for later viewing. iZito claims to be ..."
doc_003170,Sports,"Ortiz is cleaning up his act. CHICAGO -- It's hard enough trying to hit a 5-ounce sphere hurtling toward the plate at 90-something miles an hour. For David Ortiz , it's even harder trying to do it batting fourth in the Red Sox lineup, although he didn't have much trouble last night."
doc_003028,Sci/Tech,Cingular Completes Acquisition of AT amp;T Wireless (PC World). PC World - Cingular becomes the nation's largest wireless carrier.
doc_002875,World,"Baghdad blast kills at least 35. At least 35 people have been killed in a huge blast in a crowded Baghdad market place close to an Iraqi police station, Reuters witnesses say."
doc_003254,Business,"Yellow Roadway Ups Guidance. Yellow Roadway (YELL:Nasdaq - news - research) boosted its third-quarter earnings guidance to  $1.30 to  $1.35 a share, a dime better than its previous forecast."
doc_003975,Business,"Update 1: Kellogg Appoints Jenness As Its New CEO. Kellogg Co., the nation #39;s largest cereal maker, appointed a board member with decades of branding experience to succeed chairman and chief executive Carlos Gutierrez, a dynamic leader who guided the maker of Pop-Tarts, Frosted Flakes and Cheeze-It"
doc_003029,Sci/Tech,IBM supercomputing goes retro. Big Blue puts a new twist on an older technology. But will it steal thunder from the computing giant's other big machines? 
doc_005908,World,"BJP demands transfer of seer case. India's main opposition says the case of a Hindu seer facing murder charges must be heard outside Tamil Nadu to ensure that justice is delivered. Dies ist ein deutscher Satz, der eingefügt wurde."
doc_005995,Business,"Ispat welcomes Mittal Steel merger. Ispat Iscor on Monday said it was delighted with the formation of the new Mittal Steel company, which moved it from the world #39;s number two steel group to the world #39;s biggest steel company."
doc_000051,Business,"Optus, Vodafone in 3G link. TELCOS Optus and Vodafone Australia will combine to create a national 3G mobile network, just three weeks after rival Telstra Corp entered a similar deal. The companyÃ¢â‚¬â„¢s profits rose"
doc_005735,Business,"Oil Lifted 4 Percent by Ivan Supply Crimp. NEW YORK (Reuters) - World oil prices surged nearly 4  percent on Friday on worries the U.S. hurricane season would  continue to hamper energy production and imports in the Gulf of  Mexico, delaying vital stock-building ahead of winter."
doc_004465,Sports,"At end, Nuggets golden. Are these guys ever going to have a game that doesn #39;t come down to the last possession? It seems that, if nothing else, the Celtics give you 48 minutes worth."
doc_003154,Sports,Early Christmas present for Ronaldo. Cristiano Ronaldo had plundered a double against Russia and the Portuguese teenager grinned like he had just received an early Christmas present.
doc_001969,Sci/Tech,"Your guide to the Leonid meteor show. Next week brings the return of the famous Leonid meteor shower, a meteor display that over the past several years has brought great anticipation and excitement to sky watchers around the world."
doc_002713,World,Rebels threaten to kill kidnapped election workers. A militant group claiming to have kidnapped three foreign election workers in Afghanistan told news agencies Saturday that the hostages would be killed unless all Taliban
doc_001362,Business,New Stanford center probes nanoscale material. The National Science Foundation (NSF) has awarded  $7.5 million over five years to establish the Center for Probing the Nanoscale (CPN) at Stanford University.
doc_001514,Sports,Olazabal in hunt for US invitation. Jose Maria Olazabal has revealed that his participation on next year #39;s regular US Tour now hinges on receiving sponsors invitations.
doc_002152,World,"Ted Lilly Throws One of Three AL Shutouts. Ted Lilly's three-hit shutout against the surging Boston Red Sox was barely the best pitching performance in the American League.    Detroit's Jeremy Bonderman struck out a career-high 14 Monday night in a 7-0 victory over the Chicago White Sox, and Scott Kazmir pitched five scoreless innings to win his major league debut for Tampa Bay..."
doc_005690,Sports,"NHL season on ice?. The National Hockey League Players #39; Association closed ranks yesterday, but in doing so brought the season closer to cancellation."
doc_000112,Business,"Google Reports First Profit as Public Company. Google's third-quarter profit more than doubled, reflecting a continued surge in the online advertising distributed by its Internet-leading search engine."
doc_005130,World,"Unanimity Slows EU Response in Sudan. Lack of agreement keeps the EU from flexing its foreign policy muscles. That is especially apparent in Darfur #39;s humanitarian catastrophe, which has ministers  quot;extremely concerned quot; but unable to enforce any action."
doc_000168,World,"UK wants partial smoking ban, limit on junk food ads. LONDON: Britain will announce plans today for a ban on smoking in many public places and a crackdown on television advertising of  quot;junk food quot; aimed at children."
doc_002322,World,"China #39;s worst floods in a century kill at least 172, injure &lt;b&gt;...&lt;/b&gt;. China #39;s Sichuan province faced the threat of epidemics yesterday after the worst flooding in a century killed at least 172 people and"
doc_005646,Sci/Tech,"Sun Micro Agrees to Buy Closely Held SevenSpace. Sun Microsystems Inc. SUNW.O has agreed to acquire closely held SevenSpace Inc., adding to Sun #39;s managed services offerings, the network computer maker said on Monday."
doc_004629,Business,Oil prices fall after steep run-up. Crude oil futures prices fell around the globe yesterday following a steep run-up on Friday that was prompted by persistent concerns about winter fuel supplies.
doc_005269,Sci/Tech,"Microsoft Acquires Anti-Spyware Leader GIANT Company. Microsoft Corp. today announced that it has acquired GIANT Company Software Inc., a provider of top-rated anti-spyware and Internet security products."
doc_002602,Business,"Pier 1 Shares Up. Home furnishings retailer Pier 1 Imports Inc. (PIR.N: Quote, Profile, Research) on Tuesday posted a sharp fall in third-quarter earnings, but its share price jumped as analysts had feared worse news."
doc_004879,Sports,Browns Start Searches. The Cleveland Browns have a few names in mind for both head coach and general manager with coordinators from Philadelphia and New England on the list.
doc_004256,Sports,Four more hits! Four more hits!. The lighter side of Ichiro Suzuki emerged Tuesday night after he moved into a tie for second place on the Major League all-time single-season hit list.
doc_001245,World,"Hurricane Ivan Churns Toward Barbados (AP). AP - A rapidly strengthening Hurricane Ivan churned closer to the Caribbean, packing sustained winds of 135 mph with meteorologists saying it's possible that the system could reach Category 5 status."
doc_001354,Sci/Tech,"NTT DoCoMo, IBM, Intel team to secure mobile devices. With an eye towards making mobile devices and the commerce services that run over them more secure, NTT DoCoMo Inc., Intel Corp. and IBM Corp. on Wednesday published a jointly developed security specification called the Trusted Mobile Platform."
doc_003758,Business,United unions seek up to  $1 billion in skipped pension payments. The trustee firm representing employee pension funds at United Airlines sought a court order today that the carrier be required to make up hundreds of millions of dollars
doc_004235,Sports,"A clashing combination. David Ortiz, still champagne-scented, was watching Saturday's decisive playoff game between the Yankees and Twins with a friend. Up stepped Ruben Sierra, who'd been 1 for 20 in the series, to clock a three-run homer and tie the game in the eighth.  quot;Here they come, quot; the Red Sox slugger said. Did anyone from Eastport to Block Island expect anything else?"
doc_001157,Sci/Tech,"Microsoft, Sun claim progress on interoperability deal. DECEMBER 02, 2004 (COMPUTERWORLD) - Microsoft Corp. and Sun Microsystems Inc. said yesterday that they #39;re pleased with the progress they have made in the early stages of the 10-year alliance they forged in April (see story)."
doc_003537,World,"Three   Beheaded   Bodies   Found   in   Iraq.   BAGHDAD,   Iraq   Sept.   15,   2004   -   Security   forces   discovered   three   beheaded   bodies   Wednesday   on   a   road   north   of   Baghdad,   and   a   car   bomb   exploded   in   a   town   south   of   the   capital,   killing   two   people   amid   a   surge"
doc_005160,Sports,"Federer, Hewitt in Final. Roger Federer keeps up his bid to become the first man since 1988 to win three Grand Slam titles in a year, and sets up a showdown with Lleyton Hewitt in the U.S. Open final."
doc_003326,World,"Miloevic can defend himself but must accept court lawyers, UN &lt;b&gt;...&lt;/b&gt;. 1 November 2004 - Slobodan Miloevic can go back to representing himself in his ongoing genocide trial but must let his court-appointed lawyers assist him if his health threatens to interfere with the case, a United Nations tribunal ruled today."
doc_005434,Sci/Tech,"University of Michigan. The participating libraries include those at the University of Michigan, Google co-founder Larry Page #39;s alma mater; Stanford University, where Page and Google co-founder Sergey Brin met as doctoral students and dreamed up the idea of the search engine"
doc_002043,Sports,UEFA Cup: Liedson lifts Sporting. Sporting Lisbon ended Dinamo Tbilisi #39;s interest in the UEFA Cup with a crushing 4-0 victory at the Boris Paichadze stadium in Georgia.
doc_001115,World,"Criminals Prey on Tsunami Victims Across the World. STOCKHOLM (Reuters) - Thieves, rapists, kidnappers and  hoaxers are preying on tsunami survivors and families of  victims in Asian refugee camps, hospitals and in the home  countries of European tourists hit by the wave."
doc_002483,Sports,"   
	  "
doc_000853,Business,WTO starts negotiations on trade facilitation. The World Trade Organization (WTO) launched negotiations on trade facilitation at a meeting on Monday. WTO members agreed on a work plan and a schedule of meetings on negotiations
doc_004631,Business,"Brazil's Trade Surplus Is Biggest Ever (AP). AP - Brazil racked up its biggest trade surplus in history last year, but the country's export boom of everything from soybeans to automobiles is expected to ease in 2005. PriceÂ increaseÂ ofÂ 5%"
doc_004435,Business,"BT board rejig follows Danon exit. BT finance chief Ian Livingston will replace former  retail head Paul Danon at the UK telecoms giant, the company announces."
doc_005514,Sci/Tech,Virgin launches new digital music service. Virgin Group announced on Monday that it has launched a new online music store that will offer music downloads for the regular price of  $0.
doc_002258,Sci/Tech,We May Not Be the Only Humans on Earth. A 3ft tall  #39;hobbit #39; discovered on a remote Indonesian island has raised the extraordinary possibility that our human species might not be alone on Earth.
doc_003899,Business,"Brocade #39;s Profit Rises. Brocade Communications (BRCD:Nasdaq - news - research) increased fourth-quarter revenue by 13 and beat Wall Street #39;s earnings expectations by a penny, the maker of storage networking gear reported after the close Monday."
doc_000053,World,"Beheadings Mark Haiti's Latest Misery. PORT-AU-PRINCE, Haiti, Oct. 7 -- At first it looked like an old glove, black and rubbery and flattened in traffic. But a closer look revealed toenails."
doc_004061,Sports,Warriors Beat Kings in Preseason Opener (AP). AP - Mike Dunleavy scored 17 points and the Golden State Warriors opened the preseason for new coach Mike Montgomery with a 97-79 win over the Sacramento Kings on Sunday night.
