doc_id,label_name,clean_text,char_len,detected_language,had_html,had_encoding_issue,was_mixed_language
doc_005863,World,Blast rocks central Baghdad. A cloud of smoke was seen rising close to the Green Zone government and diplomatic compound. US Military officials said a suicide bomber had struck at the same spot where a similar attack killed at least seven Iraqis a day before .,260,en,False,False,False
doc_003175,Sports,Kelly Holmes has still to confirm whether she will attempt to repeat her Olympic double at this weekend #39;s World Athletics Final after clearing the first hurdle with a victory in the 1500m yesterday.,202,en,False,False,True
doc_003627,World,"Jeanne Batters Bahamas, Heads Toward Fla.. - Hurricane Jeanne got stronger, bigger and faster as it battered the Bahamas and bore down on Florida Saturday, sending huge waves crashing onto beaches and forcing thousands into shelters just weeks after Frances ravaged this area...",278,en,False,False,True
doc_003877,Business,"Businesses keep Q3 PC growth on track. PC shipments have started to ease off, as expected, but the worldwide PC market remained fairly strong in the third quarter, according to research from IDC and Gartner released Monday.",223,en,False,False,False
doc_005286,Business,"UPDATE 1-ING to sell Baring Asset Management. Financial group ING (ING.AS: Quote, Profile, Research) has agreed to sell Baring Asset Management (BAM) to US groups MassMutual and Northern Trust (NTRS.",199,en,False,False,False
doc_003959,World,Fresh suspicion over Iran #39;s nuclear aims. A breakthrough deal between Iran and the EU aimed at defusing an international crisis over Tehran #39;s alleged nuclear ambitions was thrown into uncertainty last night when diplomats said Iran was rushing to process feed material for the manufacture of bomb,304,en,False,False,False
doc_005746,Sports,"Team of the Week. As the Premiership takes another break to accommodate a series of World Cup qualifiers, a number of what could be termed England fringe players gave Sven Goran Eriksson some food for thought this weekend.",222,en,False,False,False
doc_003221,Sports,Brown staying with United until 2008. Manchester United today ended the uncertainty over Wes Brown #39;s future at the club by announcing the central defender has agreed a new four-year contract.,195,en,False,False,False
doc_003146,Business,"US manufacturing expands. Industrial output in the US has beaten forecasts in December, increasing for the 19th month in a row.",127,en,False,False,False
doc_001531,Sci/Tech,"Qualcomm Broaches A Red-Flag Subject: Accounting Changes (Investor's Business Daily). Investor's Business Daily - Thanks to earlier reports of a strong cell phone market, it didn't surprise many analysts that Qualcomm, a leading cell phone company, on Friday boosted its earnings guidance.",289,en,False,False,False
doc_004501,World,"Pill 'may cut heart disease risk'. The oral contraceptive pill may protect women from heart disease and some cancers, scientists suggest.",137,en,False,False,False
doc_005338,Sports,College Basketball: Oklahoma State Beats Syracuse. NEW YORK (Sports Network) - Brothers Joey and Stephen Graham scored 16 points apiece and No. 5 Oklahoma State used a strong second half performance to beat fourth-ranked Syracuse 74-60 in the second game of the Jimmy V Classic at Madison Square Garden.,303,en,False,False,False
doc_002432,World,"U.N.: Peruvians Relying on Food Aid. Tens of thousands of Peruvians are surviving on international food aid after the harshest weather in decades devastated their harvests, the United Nations said Tuesday.",205,en,False,False,False
doc_004361,Sports,"There #39;s no stopping Boston-NY buzz. quot;I #39;m not sure I can think of any scenario more enjoyable than making 55,000 people from New York shut up, quot; the Boston Red Sox ace said Monday, a day before starting the opener of the AL Championship Series against Mike Mussina.",280,en,False,False,False
doc_003574,World,"Annan urges big increase in troops for Darfur. The UN secretary general, Kofi Annan, called for a substantial and speedy expansion of the international forces in Darfur after reporting that the Sudanese government had failed to stop attacks on civilians.",254,en,False,False,False
doc_003182,Sports,"Tanguay, Zednik join NHL #39;s influx to Europe. Toronto, ON (Sports Network) - Colorado Avalanche left wing Alex Tanguay and Montreal Canadiens right wing Richard Zednik have both signed with European teams, joining a growing list of talent who will play overseas during the NHL #39;s current labor dispute.",308,en,False,False,False
doc_001912,Sci/Tech,"Cassini Probes Saturn #39;s Moon. The Cassini spacecraft has begun to beam close-up images of Saturn #39;s giant moon Titan to Earth. Cassini reached the point of closest approach, about 2,000 kilometres, Tuesday morning and transmitted to NASA #39;s deep-space network antenna in Madrid, Spain.",295,en,False,False,False
doc_000504,Business,"Delta May Offer Its Pilots Equity Stake to Get Cuts. Delta Air Lines, in an effort to avoid filing for bankruptcy protection, is considering giving its pilots an equity stake in exchange for pay and benefit cuts, a Delta pilot spokeswoman said yesterday.",254,en,False,False,False
doc_000339,Sci/Tech,"Long-Necked Sea Monster Snuck Up on Victims. A long-necked sea reptile that lived millions of years ago in what is now China may have used its stiff neck to sneak up on unsuspecting prey and suck them in, scientists said on Friday.",231,en,False,False,False
doc_004910,World,UK agrees to US request to redeploy British troops inIraq. British Defense Secretary Geoff Hoon told the British Parliament on Thursday that the government has agreed to a US request to redeploy British troops in Iraq to relieve American forces.,245,en,False,False,False
doc_003580,Business,"US economy increases 3.7 percent in third quarter. The US economy increased at an annual rate of 3.7 percent in the third quarter of this year, the Commerce Department said in a report released on Friday.",204,en,False,False,False
doc_005666,Sci/Tech,"Women are better at maintaining their self-control when they drink, researchers find.",85,en,False,False,True
doc_000798,World,"Congolese Massacre Victims in Burundi Mourned. GATUMBA, Burundi (Reuters) - Mourners covered their faces to block the smell of disinfectant and death Monday as they buried more than 160 Congolese Tutsi refugees burned, hacked and shot in an attack on their camp in western Burundi.",281,en,False,False,False
doc_005026,Sci/Tech,AT #38;T Unit to Build Network for Treasury. AT #38;T Government Solutions said yesterday it has won a contract worth as much as $1 billion to provide a high-speed communications network to the Treasury Department.,214,en,False,False,False
doc_005074,World,"China Mine Blast Kills at Least 56, Scores Missing. BEIJING (Reuters) - A gas explosion in a crowded coal mine in central China has killed at least 56 people and left scores missing, the Xinhua news agency said on Thursday.",223,en,False,False,False
doc_005674,Sports,"Agassi Withdraws from Long Island Tournament. NEW YORK (Reuters) - American Andre Agassi has withdrawn from the TD Waterhouse Cup, starting in Long Island on Monday, citing fatigue.",181,en,False,False,False
doc_005821,Sports,"Stepanek, Canas Reach Paris Masters Last Four. PARIS (Reuters) - Qualifier Radek Stepanek and Argentine Guillermo Canas took advantage of the absence of leading players and the early losses of others to scrape into the Paris Masters last four Friday.",250,en,False,False,False
doc_000061,Sci/Tech,"Orange to ship Wi-Fi Pocket 'in October'. Update M2000 same as XDA IIs, VPA III, MDA III",88,en,False,True,False
doc_001775,Sci/Tech,"Music industry sues Net song-swappers. The piracy-battered music industry will for the first time sue British, French and Austrian music fans, including a French school teacher",176,en,False,False,False
doc_002845,World,"Hoon sparks fury with army regiment shake-up (AFP). AFP - The Black Watch army regiment, which lost seven soldiers during a recent mission in Iraq, is to be merged with other units as part of a major military overhaul, Defence Secretary Geoff Hoon revealed.",257,en,False,False,False
doc_005977,World,"Rights 'catastrophe' in Chechnya. The Council of Europe says human rights in Chechnya are ""catastrophic"" - not the view of the region's president.",146,en,False,False,False
doc_002460,World,Arafat #39;s nephew can likely get access to Palestinian leader #39;s ... . PARIS French officials may have found a way to both abide by their own privacy laws and still respond to demands by Palestinian leaders to answer questions about Yasser Arafat #39;s death.,264,en,False,True,False
doc_004237,World,Afghan Kidnappings Prompt Big Security Review (Reuters). Reuters - The abduction of three foreign election workers in Afghanistan could force aid groups to reduce their international staff in a country that just finished counting votes in its first direct presidential election.,278,en,False,False,False
doc_001567,World,Hit bears #39;hallmark #39; of Israelis. The killing of a Palestinian resistance activist in Syria on Sunday bears all the hallmarks of an Israeli hit. Tel Aviv has yet to claim responsibility for the assassination of Izz,221,en,False,False,False
doc_004742,World,"France hopeful that journalists will be released. Signs suggest hope for a possible release of the two French journalists held hostage in Iraq, Interior Minister Dominique de Villepin said Saturday.",198,en,False,False,False
doc_004456,Business,"Group: Most charities sell donor lists. Most of the nation's charities are attempting to raise additional funds by selling the names of donors to marketing organizations or swapping mailing lists with other nonprofits, a charity watchdog group said yesterday.",259,en,False,False,False
doc_002848,Business,"Airline passengers face tighter security checks. WASHINGTON -- Starting next week, all airline passengers must take off their jackets before passing through metal detectors and more will be subjected to pat-down searches and checks for explosives, the Transportation Security Administration said yesterday.",306,en,False,False,False
doc_001689,Business,"Wage negotiations between Volkswagen AG and Germany #39;s biggest industrial union broke up without agreement Thursday, but the two sides agreed to hold more talks next week even as the union presses ahead with plans for a flurry of short work stoppages.",254,en,False,False,True
doc_004153,Business,US Trade Deficit No Cause for Alarm-Evans (Reuters). Commerce Secretary Don Evans on Tuesday brushed off financial market concerns about America's massive trade deficit and stressed that a recent sharp uptick was fueled in part by surging energy prices.,253,en,False,False,True
doc_002986,Sports,MARK Viduka was a relieved man after ending his 12-match English Premiership goal drought yesterday with a double which inspired Middlesbrough to a 3-2 home victory over Manchester City.,186,en,False,False,True
doc_002419,Sports,"First-time major winners Mickelson, Hamilton square off in Grand ... . Masters champion Phil Mickelson and British Open winner Todd Hamilton took two very different roads to get to the PGA Grand Slam of Golf. ✓ Confirmed: ""official†sources say",243,en,False,True,False
doc_004454,World,"Kerry mounts furious counter-offensive on security (AFP). AFP - Democrat John Kerry has mounted a furious counter-attack against George W. Bush on national security, seeking to regain momentum in their heated presidential race two weeks before polling day.",256,en,False,False,False
doc_005717,Sci/Tech,"Is It Really You? A Scanner Delves Beneath Fingerprints. For all their electronic sophistication, fingerprint scanners have a major shortcoming.",144,en,False,False,True
doc_001568,Sci/Tech,"Sport Anglers Said to Catch More Fish Than Thought. Casual fishermen reel in nearly a quarter of the catch of overfished saltwater species, a much higher share than previously thought, researchers report in a new study.",219,en,False,False,False
doc_003965,Sports,Cubs sign shortstop. CHICAGO The Chicago Cubs have come to terms on a one-year contract with shortstop Nomar Garciaparra. He joined the Cubs in a mid-season trade from Boston; it was part of a four-team deal.,208,en,False,False,False
doc_002339,Business,"Reuters - Battered oil prices struggled on Friday to shake off this week's #36;6 slump, edging up from a 12-week low after a massive round of selling triggered by easing worries about winter supply.",198,en,False,False,True
doc_002094,Business,"Swisscom confirms Telekom Austria talks have ended. ZURICH, Aug 19 (Reuters) - Top Swiss telecoms group Swisscom (SCMN.VX: Quote, Profile, Research) confirmed takeover talks with neighbouring Telekom Austria (TELA.VI: Quote, Profile, Research) had ended without result, the group said on Thursday, crushing ...",310,en,False,False,False
doc_005019,World,"Chiefs Lead Ravens in Fourth Quarter. BALTIMORE - Priest Holmes had his third 100-yard rushing game of the season and the Kansas City Chiefs held a 20-17 lead over the Baltimore Ravens after three quarters Monday night. Trent Green led the Chiefs 60 yards in 11 plays on the tiebreaking march, with a 16-yard completion to Chris Horn on third-and-10 extending the drive... ✓ Confirmed: ""official†sources say",407,en,False,True,False
doc_002041,World,"Push Against Polio Launched in Africa. JOHANNESBURG, Oct. 7 -- Teams were to spread out across 23 countries in sub-Saharan Africa on Friday to begin what global health officials hope is the final push against the crippling polio virus, with the goal of vaccinating 80 million children, including those in northern Nigeria, where opposition had derailed the eradication effort.",376,en,False,False,False
doc_004373,Business,"Coca-Cola to share its fridges. Coca-Cola will open its fridges to its rivals after it reached a landmark antitrust settlement on Tuesday with the European Union, China Radio International reported on Thursday.",210,en,False,False,False
doc_002200,Business,"Marine City priest leaves foundation $575,000 bequest. Following a lifetime of helping people through his church work, a $575,000 gift from the Rev. Donald Bartone will help renew that dedication nearly two years after his death.",229,en,False,False,False
doc_002272,Sci/Tech,Full story here Is Google blocking third party GMail notifiers?. Is Google blocking third party GMail notifiers? Slashdot has already reported it. And now users on some forums have started complaining about it. Google is apparently blocking access to its GMail service by third party applications like GMail notifiers and clients. Some of these free applications let user access GMail accounts ...,397,en,True,False,False
doc_000381,Business,"ATA #39;s cash situation worsening. ATA Airlines Inc. #39;s cash crunch has worsened since August, the Indianapolis carrier #39;s owner warned investors today, raising concerns among analysts that a bankruptcy protection filing may be near.",240,en,False,False,False
doc_003864,Sci/Tech,"Microsoft Offers Users Legal Protection. In a bid to further differentiate itself from open-source rivals, Microsoft this week says it will expand its indemnification program to cover the vast majority of its customers.",219,en,False,False,False
doc_002412,World,"Middle East ; Straw upbeat on renewed Mideast peace efforts. quot;I #39;ll be leaving Israel and the occupied territories more optimistic than when I came, quot; Straw said. Much of Straw #39;s agenda focused on upcoming Palestinian elections to choose a successor to Arafat.",275,en,False,False,False
doc_003912,Business,"Google shares rise in debut. Shares in Google rose $15.01 or 17.7 percent, to open at $100.01 its public debut on the Nasdaq stock exchange. The jump was a surprise, given the initial $85 price of the shares and the unusual style of the sale.",242,en,False,False,False
doc_001390,Sports,"The Tyler Hamilton Affair. On Monday evening, the UCI gave shocking news to Phonak team officials: Tyler Hamilton, the team captain, the Olympic time trial champion, and the winner of Stage 8 of the Vuelta a Espana",214,en,False,False,False
doc_005120,World,"World Bank Chief Likely to Leave in 2005 (AP). AP - James Wolfensohn said Sunday he anticipates bowing out in 2005 as World Bank president and not serving a third five-year term, but would do whatever shareholders ask of him.",225,en,False,False,False
doc_005451,Business,"Rouse Jumps on General Growth Buyout. Commercial real-estate developer Rouse (RSE ) agreed to be acquired by General Growth Properties (GGP ), the No. 2 US shopping-mall owner, in a $12.6 billion deal, which includes the assumption of $5.4 billion of existing debt. Terms: $67.50 cash per ...",292,en,False,False,False
doc_003914,World,"By Jude Webber and Kate Kelland LIMA/LONDON (Reuters) - Veteran British disc jockey JohnPeel, who championed new music trends like punk on mainstreamradio, has died of a heart attack on holiday in Peru.",202,en,False,True,True
doc_001952,Sci/Tech,"Microsoft probing reported flaws in Windows XP SP2. Microsoft Corp. Thursday said it is investigating claims that several new vulnerabilities have been found in Windows XP Service Pack 2 by security firm Finjan Software Inc. in San Jose, Calif. Finjan on Tuesday announced that it had found as many as 10 ""serious"" flaws in SP2.",328,en,False,False,False
doc_004162,Sci/Tech,"Sony Announces PlayStation Portable Price. The PlayStation Portable, or PSP, goes on sale in Japan on December 12th. Prices for the United States and Europe are still undecided, although overseas sales are 这是插入的中文句子。",216,en,False,False,False
doc_005151,Business,"Poles Line Up for Shares in Bank. Poles signed waiting lists Sunday for a chance to buy shares in their largest bank, using a signup system from communist times to impose order on the crush of interested investors.",214,en,False,False,False
doc_002915,Sports,"Wisconsin Guard Boo Wade Taking Leave (AP). AP - Boo Wade, expected to compete to be Wisconsin's starting point guard this season, is taking an indefinite leave of absence from the team.",186,en,False,False,False
doc_002342,Sports,"Carl Pavano has made his long-awaited decision, instructing his agent to strike a deal with the New York Yankees. Scott Shapiro, who represents the free agent right-hander Это предложение на русском языке.",205,en,False,False,True
doc_004209,Sports,"Determined Davenport reclaims world number one spot. American second seed Lindsay Davenport became the WTA #39;s new world No. 1 following her 6-4, 6-2 win over Dinara Safina of Russia in the second round of the $2.",215,en,False,False,False
doc_000245,Sports,"McGrady receives a three-year extension. The Rockets made McGrady smile Monday, giving him a three-year contract extension worth $63 million. That, coupled with the three years he had remaining on his existing",209,en,False,False,False
doc_001439,World,"Breaking: markets react to Fed decision . Amid unrest, Iraq president says vote delay would aid quot;forces of <b>...</b>. BAGHDAD : Iraq #39;s interim President Ghazi al-Yawar, ahead of a meeting with US President George W. Bush, rejected any delay to January 30 polls, saying postponement would hand victory to the quot;forces of darkness quot;.",347,en,True,False,False
doc_001022,Sports,Syracuse upsets No. 17 Boston College. Diamond Ferri ran for 141 yards two touchdowns and scored again on an interception Saturday as Syracuse rolled to a 43-17 victory over No.,177,en,False,False,False
doc_003233,Sci/Tech,Army: JetBlue Data Use Was Legal. A report by the Army's inspector general concludes that a controversial data-mining project involving airline passenger records did not violate federal privacy law. Critics say the report misinterprets the law.,244,en,False,False,True
doc_005076,Sci/Tech,"Gateway expands Media Center PC lineup. NOVEMBER 18, 2004 (IDG NEWS SERVICE) - Gateway Inc. plans to release two additional Media Center PCs Thursday, hoping that consumer excitement over multimedia will boost what is forecast as a weak holiday season for consumer PCs.",269,en,False,False,False
doc_000411,World,"Defence minister sees damage to Chicoutimi, meets with British. LONDON - Defence Minister Bill Graham was tight-lipped after meeting with his British counterpart to discuss last week #39;s fire on board HMCS Chicoutimi.",219,en,False,False,False
doc_002261,Business,"Google may gain on ad sales, IPO firms #39; analysts say. Shares of Google Inc., the world #39;s most-used Internet search engine, may continue to rise as the company boosts advertising revenue, research analysts at securities firms that underwrote",248,en,False,False,False
doc_001062,Sports,"Today's schedule. Pro basketball: Exhibition: Celtics vs. Detroit at the FleetCenter, 6 p.m. College field hockey: Harvard at BU, 3 p.m.; UConn at Fairfield, 3 p.m.; Gordon at Framingham St., 3 p.m.; Keene St. at Endicott, 3:30 p.m.; Colby at St. Joseph's (Maine), 4 p.m.; Brown at Holy Cross, 5 p.m.; UNH at BC, 7 p.m.; Regis at Simmons, 7 p.m.",345,en,False,False,False
doc_004212,Sports,"Lights out for Maroth, 4-1. Mike Maroth #39;s bid for a .500 season got lost in the lights of Comerica Park on Friday night. Maroth (11-13) was locked in a scoreless pitching duel with Tampa Bay Devil Rays right-hander Rob",222,en,False,False,False
doc_005941,Sci/Tech,"Gordon Cooper, NASA Mercury Pioneer, Dies (AP). AP - Gordon Cooper, who as one of the original Mercury astronauts was a pioneer in human space exploration, has died. He was 77.",176,en,False,False,False
doc_005737,Sports,"Youkilis, McCarty go on DL. A season of extraordinary medical adversity posed yet another series of challenges yesterday for the Red Sox as Kevin Youkilis and David McCarty joined the likes of Trot Nixon , Mark Bellhorn , Pokey Reese , and Ellis Burks on the disabled list.",273,en,False,False,False
doc_004343,World,Wreaths laid in tribute to the fallen. Political leaders paid their respects to Britain #39;s war dead in the National Service of Remembrance at the Cenotaph yesterday. The leaders of the government and opposition parties were joined,233,en,False,False,False
doc_003561,Sports,"Iowa State ready to face foes from North Division. After getting knocked around by a pair of South Division teams in its first two Big 12 football games, Iowa State welcomes a little Northern exposure this week.",211,en,False,False,False
doc_000665,Sports,"Disappointment for the Dodgers again. Los Angeles made major strides this season by winning the National League West to end a long playoff drought, then earning the club's first postseason victory in 16 years.",209,en,False,False,True
doc_005976,Business,Hartford tackles image as nation #39;s seventh-most dangerous city. Hartford officials are pointing to steadily decreasing crime statistics and an overhauled police department in an attempt to discredit a national survey ranking Hartford the country #39;s seventh-dangerous city.,279,en,False,False,False
doc_005629,Sci/Tech,"OFT #39;considering #39; iTunes #39;rip-off #39; claims. UK regulator the Office of Fair Trading (OFT) has not initiated an investigation into Apple #39;s iTunes UK pricing. The Consumer #39;s Association (CA) yesterday filed a complaint with the OFT, alleging that Apple is quot;ripping-off quot; UK music buyers.",314,en,False,False,False
doc_004188,Sports,"IOC Joins Steroid Inquiry Involving Marion Jones. The International Olympic Committee joined the investigation yesterday into allegations that Marion Jones, the American gold-medal sprinter, had used anabolic steroids and other illegal bodybuilding drugs.",255,en,False,False,True
doc_005986,Sci/Tech,"Rockstar Games Ships Grand Theft Auto: San Andreas for ... . Rockstar Games, the world-renowned publishing division of Take-Two Interactive Software, Inc. (NASDAQ:TTWO), is proud to announce that Grand Theft Auto: San Andreas has shipped to retail stores in North America.",272,en,False,True,False
doc_000114,Business,Martha Stewart starts prison term. US lifestyle guru Martha Stewart begins a five-month prison term for lying about her investments.,132,en,False,False,False
doc_003989,Sports,"Breaking: markets react to Fed decision . Kim states her case with 62. Christina Kim made 11 birdies and tied the tournament record of 10-under-par 62 yesterday for a two-shot lead after the opening round of the LPGA State Farm Classic in Springfield, Ill.",256,en,True,False,False
doc_002302,Sci/Tech,"Apple Unveils Its Latest iMac, Months Late. Apple Computer Inc. rolled out its latest iMac desktop computer at a convention for Mac users in Paris Tuesday, a sleek model in which the processors and drives are packaged behind its 2-inch-thick monitor. -The Washington Post",271,en,False,True,False
doc_002477,Business,"US economy grew at 3.7 percent in summer. The economy grew at an annual rate of 3.7 percent in the summer as a big rebound in auto sales offset weakness from an expanding trade deficit, soaring",193,en,False,False,False
doc_003250,World,"forces destroyed a building in the rebel-held city of Falluja on Thursday that they said was being used by fighters loyal to Abu Musab al-Zarqawi, whose group is threatening to behead a British hostage.",202,en,False,False,True
doc_000118,World,"Africa 'better in colonial times'. The average African is worse off now than during the colonial era, says the brother of South Africa's President Thabo Mbeki.",159,en,False,False,False
doc_001981,World,"Stick-up becomes unstuck at Aussie restaurant. Sydney - Bemused diners watched as three hapless thieves unsuccessfully tried to kick open a sliding door in a botched attempt to rob an Australian seafood restaurant, police said on Monday.",237,en,False,False,False
doc_002180,Business,"CNN Hires New President for Its US News Group. CNN News Group on Monday said it has tapped an online media CEO and news veteran as its new president overseeing US news, just a little over a year after hiring a former local TV newsman to run its domestic operations.",265,en,False,False,False
doc_000162,Sports,Back to School as Wie Plays a Waiting Game. EDINBURGH (Reuters) - Amateur prodigy Michelle Wie will spend an uninterrupted few weeks studying at Punahou High School in Honolulu before the 15-year-old returns to learning her trade as a would-be professional golfer.,264,en,False,False,False
doc_000263,World,"Report: Egypt brokers Israeli-Palestinian cease-fire, peace ... . The official news agency of Egypt says leaders there have reached an understanding with Israel, the Palestinians, the United States and Europe.",209,en,False,True,False
doc_005409,World,Indian press lashes Putin for ruling out UN Security Council veto (AFP). AFP - President Vladimir Putin earned a thumbs-down from India's media after failing to back veto rights for any new permanent members of the United Nations Security Council.,247,en,False,False,False
doc_004342,Sports,"As a high profile NFL football player, you should be aware that just about anything you do on the field or the sideline will be caught by a camera.",147,en,False,False,True
doc_000775,Sports,"Pro Bowl linebacker LaVar Arrington underwent arthroscopic surgery in his right knee for a lateral meniscus tear yesterday and will probably be out 2-4 weeks, leaving the Washington Redskins, the league's top-ranked defense, without one of its most dangerous players.",267,en,False,False,True
doc_004871,World,Impotence Rules in the UN Response. Rarely has the impotence of the international community #39;s response to the crisis in Sudan #39;s Darfur province been so exposed as during the past week.,192,en,False,False,False
doc_004648,Sci/Tech,The Geminids are coming. It #39;s the end of the year and what better way for stargazers to close it out than by viewing the best meteor shower of 2004? The Geminid meteor shower occurs mid-December every year.,210,en,False,False,False
doc_005209,Sci/Tech,Searchsite: A9 bowls a Googly. SAN FRANCISCO: Thought nothing web search is synonymous with Google? Amazon new search site A9.com is set to better the mother of all search engines.,180,en,False,False,True
doc_005487,Sports,"Isinbayeva cleared high five. OLYMPIC pole vault champion Yelena Isinbayeva said today she cleared five metres in training earlier this year under competition conditions, nine centimetres more than the world record she set in winning gold in Athens.",249,en,False,False,False
doc_004676,Sci/Tech,"Backward chute switch probed. NASA #39;s Genesis space capsule crashed in the Utah desert last month because a critical piece of equipment that was supposed to trigger the release of two parachutes was apparently installed backward, NASA officials said Thursday.",262,en,False,False,False
doc_004940,World,Tourists freed in Peru coca siege. Police in Peru storm an ancient Inca temple to free foreign 19 tourists taken hostage by coca growers.,137,en,False,False,False
doc_004473,Sci/Tech,"Microsoft ponders licensing for app virtualization scenarios (InfoWorld). InfoWorld - SANTA CLARA, CALIF. -- Noting two evolving areas of software licensing, Microsoft is pondering how to license when multiple instances of an application are run on a single computer, but is not eyeing a plan for utility-based computing, in which charges are based on individual usage.",369,en,False,False,False
doc_000651,Sports,Els claims record sixth Match Play. Ernie Els claimed a record sixth World Match Play title by beating Lee Westwood two and one in a gripping final at Wentworth. The South African world number two celebrated,207,en,False,False,False
doc_003723,Sci/Tech,Getting beyond the next big thing. McKinsey says a post-boom tech industry can profit mightily by taking stock in the operations of many slower-growth industries.,162,en,False,False,True
doc_005457,World,"Israel has killed the top bomb maker of the Hamas Islamic militant group in a Gaza Strip air strike, days before a key parliamentary vote on Prime Minister Ariel Sharon #39;s plan to quit the occupied territory.",211,en,False,False,True
doc_001170,Sci/Tech,HP may expand Puerto Rican research. Hewlett-Packard is considering an expansion of its research operations in Puerto Rico for pharmaceutical work and other tasks.,163,en,False,False,False
doc_005570,Sports,"Raiders Trade Rice to Seahawks. Jerry Rice, the most productive receiver in N.F.L. history, got his wish Monday night when the Oakland Raiders traded him to the Seattle Seahawks.",178,en,False,False,False
doc_003011,Business,"Wall Street Covers Its Fannie Mae. When Wall Street #39;s biggest firms settled with regulators in April 2003 over charges of fraudulent stock research, the industry promised a new era of independence.",201,en,False,False,False
doc_005998,Business,"Toy Safety: Common Sense and Consumer Protection. If toys are on your holiday gift list, it #39;s always great to be the one who gives the best toy. Don #39;t forget about safety. Just because a toy is on the store shelf doesn #39;t mean it #39;s safe.",252,en,False,False,False
doc_003874,Business,"The US jobless rate dropped in November, but analysts are surprise and disappointed by the weak job creation numbers reported by the US Labour Department.",154,en,False,False,True
doc_005991,World,"Judging Error Led to Hamm's Gold. ATHENS, Greece - Paul Hamm thought his fantastic finish was too good to be true. Maybe he was right...",136,en,False,False,False
doc_001368,Sports,"Gaining advantage: WR Givens steps up game. The wide receivers have been the most significant contributors to the Patriots stats, news #39; inactive list this season. Every week quarterback Tom Brady news counts on one of",221,en,False,False,False
doc_000897,Sci/Tech,"HP drops plans to put Compaq technology into HP-UX. Hewlett-Packard(HP) has abandoned plans to integrate a number of advanced technologies it acquired in its 2002 purchase of Compaq into its flagship HP-UX operating system. The Palo Alto, California, computer maker has instead decided to partner with Veritas Software to bring new file system and clustering capabilities to its Unix software, the two companies announced Thursday.",431,en,False,False,False
doc_000928,Business,Stonecipher pushes to end Airbus aid. The chief executive of Boeing Co. says his efforts to end government aid programs for rival aircraft manufacturer Airbus SAS are intended to head off a wider trans-Atlantic dispute over subsidies that could end up at the World Trade Organization.,284,en,False,False,False
doc_004772,World,Forces Set for Imminent Assault on Iraq's Falluja (Reuters). Reuters - The U.S. military sealed off Falluja on Friday and launched a night of air strikes on the rebel city ahead of an assault seen as critical to the interim government's attempt to pacify Iraq before January polls.,281,en,False,False,True
doc_000014,Sci/Tech,RealNetworks signs up Red Flag Linux. Digital media company signs up a new Linux partner to distribute its audio and video player.,130,en,False,False,False
doc_002548,Sci/Tech,Tinsel town has leant its magic to a new video game with a Hollywood cast and an 18 certificate. The eagerly awaited PlayStation 2 Grand Theft Auto game San Andreas is expected to sell 25million copies worldwide for about 40 each.,230,en,False,False,True
doc_000967,Sci/Tech,"Google Strikes Deals for Library Content. Google reached agreements with several major research libraries to digitize the content of thousands of books in their archives, adding momentum to the search giant #39;s effort to catalog vast amounts of offline information in addition to Web pages, the",296,en,False,False,False
doc_001106,Sports,"White Sox manager sent to hospital. White Sox manager Ozzie Guillen, set to start a two-game suspension Tuesday night, went to a hospital before the game against Detroit because of pain in his back and side.",207,en,False,False,False
doc_005549,Business,"Acquisition helps Smucker reports 18 percent earnings increase. ORRVILLE, Ohio - JM Smucker Co. said on Friday that earnings for its second quarter were up 18 percent, helped by a 57 percent increase in sales stemming from its acquisition of International Multifoods Corp.",272,en,False,False,False
doc_004336,World,"Lankan police probe concert blast. Colombo: Sri Lankan police is probing the grenade attack on a concert of Bollywood mega star Shahrukh Khan in Colombo on Saturday, which killed two people and injured 19, including the wife of former cricketer Ravi Shastri, as the actor and his troupe",286,en,False,False,False
doc_003968,Sports,"Brennan has the last word. He was, as usual, ready with a monologue that played well in Burlington or Barre or anywhere else in a state where he has become a beloved figure, known for his quick wit and engaging personality.",223,en,False,False,False
doc_001254,Sports,"LBs are built from ground up. For Bill Belichick, it isn't a preference. In his mind, turning NCAA defensive ends into NFL linebackers is practically a necessity.",162,en,False,False,False
doc_002648,World,"Dawn Blasts and Gunfire Rock Heart of Baghdad. BAGHDAD (Reuters) - More than a dozen explosions shook central Baghdad at dawn on Sunday and heavy gunfire erupted in a street at the heart of the city, leaving a U.S. armored vehicle on fire, witnesses said.",255,en,False,False,False
doc_002923,Business,"A longtime Delta Air Lines employee was killed at Logan Airport yesterday morning when he was struck by a de-icing truck driven by a good friend, officials said.",161,en,False,False,True
doc_004780,World,"Blair #39;s Silence Is #39;Kiss of Death #39; for Hostage. The silence of Prime Minister Tony Blair is the kiss of death for British hostage Ken Bigley, his brother claimed tonight. Paul Bigley, who dramatically",211,en,False,False,False
doc_004264,Sci/Tech,"Money-Saving Energy Tips From ""This Old House"" Pro. It's easy to cut costs by using less energy in your home, says This Old House TV personality Tom Silva. The long-time contractor shares tips on how you can do it.",214,en,False,True,False
doc_001639,Sci/Tech,"Pirates Hotwire #39;Grand Theft Auto: San Andreas #39;. Both Rockstar Games and Microsoft are in pursuit of the gaming robbers. While Microsoft has made it clear that it is quot;aggressively pursuing the source of the illegal act, quot; Rockstar has",249,en,False,False,False
